short_name_stocks,ticker_stocks_yf,ticker_stocks,secteur_activite,pays_stocks,place_boursiere,capitalisation_boursiere,nom_indice,ticker_indice_yf,nombres_entreprises,ponderation
Keysight Technologies Inc.,KEYS,KEYS,Technology,United States,NYQ,57352482816.0,S&P 500,^GSPC,503,0.08
Kimberly-Clark Corporation,KMB,KMB,Consumer Defensive,United States,NMS,36991434752.0,S&P 500,^GSPC,503,0.05
Kimco Realty Corporation (HC),KIM,KIM,Real Estate,United States,NYQ,16913694720.0,S&P 500,^GSPC,503,0.02
"Kinder Morgan, Inc.",KMI,KMI,Energy,United States,NYQ,70571474944.0,S&P 500,^GSPC,503,0.1
KKR & Co. Inc.,KKR,KKR,Financial Services,United States,NYQ,86306783232.0,S&P 500,^GSPC,503,0.12
KLA Corporation,KLAC,KLAC,Technology,United States,NMS,347717402624.0,S&P 500,^GSPC,503,0.48
The Kraft Heinz Company,KHC,KHC,Consumer Defensive,United States,NMS,29656299520.0,S&P 500,^GSPC,503,0.04
Kroger Company (The),KR,KR,Consumer Defensive,United States,NYQ,34455285760.0,S&P 500,^GSPC,503,0.05
"L3Harris Technologies, Inc.",LHX,LHX,Industrials,United States,NYQ,54440972288.0,S&P 500,^GSPC,503,0.08
Labcorp Holdings Inc.,LH,LH,Healthcare,United States,NYQ,23278159872.0,S&P 500,^GSPC,503,0.03
Lam Research Corporation,LRCX,LRCX,Technology,United States,NMS,489298427904.0,S&P 500,^GSPC,503,0.68
Las Vegas Sands Corp.,LVS,LVS,Consumer Cyclical,United States,NYQ,30646976512.0,S&P 500,^GSPC,503,0.04
"Leidos Holdings, Inc.",LDOS,LDOS,Technology,United States,NYQ,12964707328.0,S&P 500,^GSPC,503,0.02
Lennar Corporation,LEN,LEN,Consumer Cyclical,United States,NYQ,20972328960.0,S&P 500,^GSPC,503,0.03
"Lennox International, Inc.",LII,LII,Industrials,United States,NYQ,19873566720.0,S&P 500,^GSPC,503,0.03
Eli Lilly and Company,LLY,LLY,Healthcare,United States,NYQ,1062723846144.0,S&P 500,^GSPC,503,1.47
Linde plc,LIN,LIN,Basic Materials,United Kingdom,NMS,246685401088.0,S&P 500,^GSPC,503,0.34
"Live Nation Entertainment, Inc.",LYV,LYV,Communication Services,United States,NYQ,42814500864.0,S&P 500,^GSPC,503,0.06
Lockheed Martin Corporation,LMT,LMT,Industrials,United States,NYQ,120312709120.0,S&P 500,^GSPC,503,0.17
Loews Corporation,L,L,Financial Services,United States,NYQ,23482345472.0,S&P 500,^GSPC,503,0.03
"Lowe's Companies, Inc.",LOW,LOW,Consumer Cyclical,United States,NYQ,124497117184.0,S&P 500,^GSPC,503,0.17
lululemon athletica inc.,LULU,LULU,Consumer Cyclical,Canada,NMS,13217676288.0,S&P 500,^GSPC,503,0.02
Lumentum Holdings Inc.,LITE,LITE,Technology,United States,NMS,62330245120.0,S&P 500,^GSPC,503,0.09
LyondellBasell Industries NV,LYB,LYB,Basic Materials,Netherlands,NYQ,16972023808.0,S&P 500,^GSPC,503,0.02
M&T Bank Corporation,MTB,MTB,Financial Services,United States,NYQ,35432382464.0,S&P 500,^GSPC,503,0.05
Marathon Petroleum Corporation,MPC,MPC,Energy,United States,NYQ,77325254656.0,S&P 500,^GSPC,503,0.11
Marriott International,MAR,MAR,Consumer Cyclical,United States,NMS,97121796096.0,S&P 500,^GSPC,503,0.13
Marsh,MRSH,MRSH,Financial Services,United States,NYQ,82936102912.0,S&P 500,^GSPC,503,0.11
"Martin Marietta Materials, Inc.",MLM,MLM,Basic Materials,United States,NYQ,34780987392.0,S&P 500,^GSPC,503,0.05
"Marvell Technology, Inc.",MRVL,MRVL,Technology,United States,NMS,238194229248.0,S&P 500,^GSPC,503,0.33
Masco Corporation,MAS,MAS,Industrials,United States,NYQ,16469599232.0,S&P 500,^GSPC,503,0.02
Mastercard Incorporated,MA,MA,Financial Services,United States,NYQ,461619560448.0,S&P 500,^GSPC,503,0.64
"McCormick & Company, Incorporat",MKC,MKC,Consumer Defensive,United States,NYQ,14224935936.0,S&P 500,^GSPC,503,0.02
McDonald's Corporation,MCD,MCD,Consumer Cyclical,United States,NYQ,191431589888.0,S&P 500,^GSPC,503,0.26
McKesson Corporation,MCK,MCK,Healthcare,United States,NYQ,89922732032.0,S&P 500,^GSPC,503,0.12
Medtronic plc.,MDT,MDT,Healthcare,Ireland,NYQ,101379571712.0,S&P 500,^GSPC,503,0.14
"Merck & Company, Inc.",MRK,MRK,Healthcare,United States,NYQ,309641904128.0,S&P 500,^GSPC,503,0.43
"Meta Platforms, Inc.",META,META,Communication Services,United States,NMS,1555824902144.0,S&P 500,^GSPC,503,2.15
"MetLife, Inc.",MET,MET,Financial Services,United States,NYQ,56107687936.0,S&P 500,^GSPC,503,0.08
"Mettler-Toledo International, I",MTD,MTD,Healthcare,Switzerland,NYQ,26277558272.0,S&P 500,^GSPC,503,0.04
MGM Resorts International,MGM,MGM,Consumer Cyclical,United States,NYQ,12158050304.0,S&P 500,^GSPC,503,0.02
Microchip Technology Incorporat,MCHP,MCHP,Technology,United States,NMS,48077012992.0,S&P 500,^GSPC,503,0.07
"Micron Technology, Inc.",MU,MU,Technology,United States,NMS,1165850050560.0,S&P 500,^GSPC,503,1.61
Microsoft Corporation,MSFT,MSFT,Technology,United States,NMS,2854599000064.0,S&P 500,^GSPC,503,3.95
Mid-America Apartment Communiti,MAA,MAA,Real Estate,United States,NYQ,16698570752.0,S&P 500,^GSPC,503,0.02
"Moderna, Inc.",MRNA,MRNA,Healthcare,United States,NMS,28767004672.0,S&P 500,^GSPC,503,0.04
Molson Coors Beverage Company,TAP,TAP,Consumer Defensive,United States,NYQ,7322005504.0,S&P 500,^GSPC,503,0.01
"Mondelez International, Inc.",MDLZ,MDLZ,Consumer Defensive,United States,NMS,76184616960.0,S&P 500,^GSPC,503,0.11
"Monolithic Power Systems, Inc.",MPWR,MPWR,Technology,United States,NMS,65427894272.0,S&P 500,^GSPC,503,0.09
Monster Beverage Corporation,MNST,MNST,Consumer Defensive,United States,NMS,95209086976.0,S&P 500,^GSPC,503,0.13
Moody's Corporation,MCO,MCO,Financial Services,United States,NYQ,81814945792.0,S&P 500,^GSPC,503,0.11
Morgan Stanley,MS,MS,Financial Services,United States,NYQ,334163574784.0,S&P 500,^GSPC,503,0.46
Mosaic Company (The),MOS,MOS,Basic Materials,United States,NYQ,6770133504.0,S&P 500,^GSPC,503,0.01
"Motorola Solutions, Inc.",MSI,MSI,Technology,United States,NYQ,69542191104.0,S&P 500,^GSPC,503,0.1
MSCI Inc.,MSCI,MSCI,Financial Services,United States,NYQ,42329640960.0,S&P 500,^GSPC,503,0.06
"Nasdaq, Inc.",NDAQ,NDAQ,Financial Services,United States,NMS,46787190784.0,S&P 500,^GSPC,503,0.06
"NetApp, Inc.",NTAP,NTAP,Technology,United States,NMS,30637957120.0,S&P 500,^GSPC,503,0.04
"Netflix, Inc.",NFLX,NFLX,Communication Services,United States,NMS,312399167488.0,S&P 500,^GSPC,503,0.43
Newmont Corporation,NEM,NEM,Basic Materials,United States,NYQ,99602677760.0,S&P 500,^GSPC,503,0.14
News Corporation,NWSA,NWSA,Communication Services,United States,NMS,14018210816.0,S&P 500,^GSPC,503,0.02
News Corporation,NWS,NWS,Communication Services,United States,NMS,15905068032.0,S&P 500,^GSPC,503,0.02
"NextEra Energy, Inc.",NEE,NEE,Utilities,United States,NYQ,180133740544.0,S&P 500,^GSPC,503,0.25
"Nike, Inc.",NKE,NKE,Consumer Cyclical,United States,NYQ,63766999040.0,S&P 500,^GSPC,503,0.09
NiSource Inc,NI,NI,Utilities,United States,NYQ,22471315456.0,S&P 500,^GSPC,503,0.03
Nordson Corporation,NDSN,NDSN,Industrials,United States,NMS,16472455168.0,S&P 500,^GSPC,503,0.02
Norfolk Southern Corporation,NSC,NSC,Industrials,United States,NYQ,71643234304.0,S&P 500,^GSPC,503,0.1
Northern Trust Corporation,NTRS,NTRS,Financial Services,United States,NMS,32494301184.0,S&P 500,^GSPC,503,0.04
Northrop Grumman Corporation,NOC,NOC,Industrials,United States,NYQ,73850306560.0,S&P 500,^GSPC,503,0.1
Norwegian Cruise Line Holdings ,NCLH,NCLH,Consumer Cyclical,United States,NYQ,9489806336.0,S&P 500,^GSPC,503,0.01
"NRG Energy, Inc.",NRG,NRG,Utilities,United States,NYQ,29706895360.0,S&P 500,^GSPC,503,0.04
Nucor Corporation,NUE,NUE,Basic Materials,United States,NYQ,49879822336.0,S&P 500,^GSPC,503,0.07
NVIDIA Corporation,NVDA,NVDA,Technology,United States,NMS,4785584996352.0,S&P 500,^GSPC,503,6.62
"NVR, Inc.",NVR,NVR,Consumer Cyclical,United States,NYQ,17933367296.0,S&P 500,^GSPC,503,0.02
NXP Semiconductors N.V.,NXPI,NXPI,Technology,Netherlands,NMS,70484869120.0,S&P 500,^GSPC,503,0.1
"O'Reilly Automotive, Inc.",ORLY,ORLY,Consumer Cyclical,United States,NMS,76813598720.0,S&P 500,^GSPC,503,0.11
Occidental Petroleum Corporatio,OXY,OXY,Energy,United States,NYQ,47682785280.0,S&P 500,^GSPC,503,0.07
"Old Dominion Freight Line, Inc.",ODFL,ODFL,Industrials,United States,NMS,45328769024.0,S&P 500,^GSPC,503,0.06
Omnicom Group Inc.,OMC,OMC,Communication Services,United States,NYQ,21691822080.0,S&P 500,^GSPC,503,0.03
ON Semiconductor Corporation,ON,ON,Technology,United States,NMS,36828631040.0,S&P 500,^GSPC,503,0.05
"ONEOK, Inc.",OKE,OKE,Energy,United States,NYQ,54012715008.0,S&P 500,^GSPC,503,0.07
Oracle Corporation,ORCL,ORCL,Technology,United States,NYQ,410467106816.0,S&P 500,^GSPC,503,0.57
Otis Worldwide Corporation,OTIS,OTIS,Industrials,United States,NYQ,27105701888.0,S&P 500,^GSPC,503,0.04
PACCAR Inc.,PCAR,PCAR,Industrials,United States,NMS,63806943232.0,S&P 500,^GSPC,503,0.09
Packaging Corporation of Americ,PKG,PKG,Consumer Cyclical,United States,NYQ,21199241216.0,S&P 500,^GSPC,503,0.03
Palantir Technologies Inc.,PLTR,PLTR,Technology,United States,NMS,301414055936.0,S&P 500,^GSPC,503,0.42
"Palo Alto Networks, Inc.",PANW,PANW,Technology,United States,NMS,286912610304.0,S&P 500,^GSPC,503,0.4
Paramount Skydance Corporation,PSKY,PSKY,Communication Services,United States,NMS,11381990400.0,S&P 500,^GSPC,503,0.02
Parker-Hannifin Corporation,PH,PH,Industrials,United States,NYQ,121523322880.0,S&P 500,^GSPC,503,0.17
"Paychex, Inc.",PAYX,PAYX,Technology,United States,NMS,36523675648.0,S&P 500,^GSPC,503,0.05
"PayPal Holdings, Inc.",PYPL,PYPL,Financial Services,United States,NMS,38874386432.0,S&P 500,^GSPC,503,0.05
Pentair plc.,PNR,PNR,Industrials,United Kingdom,NYQ,12343430144.0,S&P 500,^GSPC,503,0.02
"Pepsico, Inc.",PEP,PEP,Consumer Defensive,United States,NMS,192957382656.0,S&P 500,^GSPC,503,0.27
"Pfizer, Inc.",PFE,PFE,Healthcare,United States,NYQ,136102723584.0,S&P 500,^GSPC,503,0.19
Pacific Gas & Electric Co.,PCG,PCG,Utilities,United States,NYQ,36490862592.0,S&P 500,^GSPC,503,0.05
Philip Morris International Inc,PM,PM,Consumer Defensive,United States,NYQ,276940324864.0,S&P 500,^GSPC,503,0.38
Phillips 66,PSX,PSX,Energy,United States,NYQ,69963161600.0,S&P 500,^GSPC,503,0.1
Pinnacle West Capital Corporati,PNW,PNW,Utilities,United States,NYQ,12882196480.0,S&P 500,^GSPC,503,0.02
"PNC Financial Services Group, I",PNC,PNC,Financial Services,United States,NYQ,101041692672.0,S&P 500,^GSPC,503,0.14
"PPG Industries, Inc.",PPG,PPG,Basic Materials,United States,NYQ,27329769472.0,S&P 500,^GSPC,503,0.04
PPL Corporation,PPL,PPL,Utilities,United States,NYQ,26798718976.0,S&P 500,^GSPC,503,0.04
Principal Financial Group Inc,PFG,PFG,Financial Services,United States,NMS,23530229760.0,S&P 500,^GSPC,503,0.03
Procter & Gamble Company (The),PG,PG,Consumer Defensive,United States,NYQ,343305355264.0,S&P 500,^GSPC,503,0.47
Progressive Corporation (The),PGR,PGR,Financial Services,United States,NYQ,131169665024.0,S&P 500,^GSPC,503,0.18
"Prologis, Inc.",PLD,PLD,Real Estate,United States,NYQ,128187621376.0,S&P 500,^GSPC,503,0.18
"Prudential Financial, Inc.",PRU,PRU,Financial Services,United States,NYQ,38577401856.0,S&P 500,^GSPC,503,0.05
Public Service Enterprise Group,PEG,PEG,Utilities,United States,NYQ,40000258048.0,S&P 500,^GSPC,503,0.06
PTC Inc.,PTC,PTC,Technology,United States,NMS,13835283456.0,S&P 500,^GSPC,503,0.02
Public Storage,PSA,PSA,Real Estate,United States,NYQ,56719249408.0,S&P 500,^GSPC,503,0.08
"PulteGroup, Inc.",PHM,PHM,Consumer Cyclical,United States,NYQ,25256585216.0,S&P 500,^GSPC,503,0.03
"Quanta Services, Inc.",PWR,PWR,Industrials,United States,NYQ,103751589888.0,S&P 500,^GSPC,503,0.14
QUALCOMM Incorporated,QCOM,QCOM,Technology,United States,NMS,191743672320.0,S&P 500,^GSPC,503,0.27
Quest Diagnostics Incorporated,DGX,DGX,Healthcare,United States,NYQ,23912644608.0,S&P 500,^GSPC,503,0.03
"Qnity Electronics, Inc.",Q,Q,Technology,United States,NYQ,32106352640.0,S&P 500,^GSPC,503,0.04
Ralph Lauren Corporation,RL,RL,Consumer Cyclical,United States,NYQ,23688693760.0,S&P 500,^GSPC,503,0.03
"Raymond James Financial, Inc.",RJF,RJF,Financial Services,United States,NYQ,30828548096.0,S&P 500,^GSPC,503,0.04
RTX Corporation,RTX,RTX,Industrials,United States,NYQ,258266939392.0,S&P 500,^GSPC,503,0.36
Realty Income Corporation,O,O,Real Estate,United States,NYQ,57646690304.0,S&P 500,^GSPC,503,0.08
Regency Centers Corporation,REG,REG,Real Estate,United States,NMS,14837029888.0,S&P 500,^GSPC,503,0.02
"Regeneron Pharmaceuticals, Inc.",REGN,REGN,Healthcare,United States,NMS,65495035904.0,S&P 500,^GSPC,503,0.09
Regions Financial Corporation,RF,RF,Financial Services,United States,NYQ,26284089344.0,S&P 500,^GSPC,503,0.04
"Republic Services, Inc.",RSG,RSG,Industrials,United States,NYQ,66058559488.0,S&P 500,^GSPC,503,0.09
ResMed Inc.,RMD,RMD,Healthcare,United States,NYQ,29170839552.0,S&P 500,^GSPC,503,0.04
"Revvity, Inc.",RVTY,RVTY,Healthcare,United States,NYQ,12588404736.0,S&P 500,^GSPC,503,0.02
"Robinhood Markets, Inc.",HOOD,HOOD,Financial Services,United States,NMS,97839882240.0,S&P 500,^GSPC,503,0.14
"Rockwell Automation, Inc.",ROK,ROK,Industrials,United States,NYQ,53725290496.0,S&P 500,^GSPC,503,0.07
"Rollins, Inc.",ROL,ROL,Consumer Cyclical,United States,NYQ,20288878592.0,S&P 500,^GSPC,503,0.03
"Roper Technologies, Inc.",ROP,ROP,Technology,United States,NMS,35793367040.0,S&P 500,^GSPC,503,0.05
"Ross Stores, Inc.",ROST,ROST,Consumer Cyclical,United States,NMS,67973509120.0,S&P 500,^GSPC,503,0.09
Royal Caribbean Cruises Ltd.,RCL,RCL,Consumer Cyclical,United States,NYQ,82148114432.0,S&P 500,^GSPC,503,0.11
S&P Global Inc.,SPGI,SPGI,Financial Services,United States,NYQ,122831118336.0,S&P 500,^GSPC,503,0.17
"Salesforce, Inc.",CRM,CRM,Technology,United States,NYQ,133685362688.0,S&P 500,^GSPC,503,0.18
Sandisk Corporation,SNDK,SNDK,Technology,United States,NMS,300950978560.0,S&P 500,^GSPC,503,0.42
SBA Communications Corporation,SBAC,SBAC,Real Estate,United States,NMS,19170889728.0,S&P 500,^GSPC,503,0.03
SLB Limited,SLB,SLB,Energy,United States,NYQ,67412152320.0,S&P 500,^GSPC,503,0.09
Seagate Technology Holdings PLC,STX,STX,Technology,Singapore,NMS,205212139520.0,S&P 500,^GSPC,503,0.28
DBA Sempra,SRE,SRE,Utilities,United States,NYQ,59729244160.0,S&P 500,^GSPC,503,0.08
"ServiceNow, Inc.",NOW,NOW,Technology,United States,NYQ,109112393728.0,S&P 500,^GSPC,503,0.15
Sherwin-Williams Company (The),SHW,SHW,Basic Materials,United States,NYQ,85348253696.0,S&P 500,^GSPC,503,0.12
"Simon Property Group, Inc.",SPG,SPG,Real Estate,United States,NYQ,84735451136.0,S&P 500,^GSPC,503,0.12
"Skyworks Solutions, Inc.",SWKS,SWKS,Technology,United States,NMS,9916265472.0,S&P 500,^GSPC,503,0.01
The J.M. Smucker Company,SJM,SJM,Consumer Defensive,United States,NYQ,12276316160.0,S&P 500,^GSPC,503,0.02
Smurfit WestRock plc,SW,SW,Consumer Cyclical,Ireland,NYQ,24172548096.0,S&P 500,^GSPC,503,0.03
Snap-On Incorporated,SNA,SNA,Industrials,United States,NYQ,20890677248.0,S&P 500,^GSPC,503,0.03
Solventum Corporation,SOLV,SOLV,Healthcare,United States,NYQ,13568238592.0,S&P 500,^GSPC,503,0.02
Southern Company (The),SO,SO,Utilities,United States,NYQ,107228889088.0,S&P 500,^GSPC,503,0.15
Southwest Airlines Company,LUV,LUV,Industrials,United States,NYQ,24668409856.0,S&P 500,^GSPC,503,0.03
"Stanley Black & Decker, Inc.",SWK,SWK,Industrials,United States,NYQ,14199311360.0,S&P 500,^GSPC,503,0.02
Starbucks Corporation,SBUX,SBUX,Consumer Cyclical,United States,NMS,117833580544.0,S&P 500,^GSPC,503,0.16
State Street Corporation,STT,STT,Financial Services,United States,NYQ,46959063040.0,S&P 500,^GSPC,503,0.06
"Steel Dynamics, Inc.",STLD,STLD,Basic Materials,United States,NMS,31980625920.0,S&P 500,^GSPC,503,0.04
STERIS plc (Ireland),STE,STE,Healthcare,United States,NYQ,20690266112.0,S&P 500,^GSPC,503,0.03
Stryker Corporation,SYK,SYK,Healthcare,United States,NYQ,120141438976.0,S&P 500,^GSPC,503,0.17
"Super Micro Computer, Inc.",SMCI,SMCI,Technology,United States,NMS,17886038016.0,S&P 500,^GSPC,503,0.02
Synchrony Financial,SYF,SYF,Financial Services,United States,NYQ,25823141888.0,S&P 500,^GSPC,503,0.04
"Synopsys, Inc.",SNPS,SNPS,Technology,United States,NMS,87033102336.0,S&P 500,^GSPC,503,0.12
Sysco Corporation,SYY,SYY,Consumer Defensive,United States,NYQ,39942590464.0,S&P 500,^GSPC,503,0.06
"T-Mobile US, Inc.",TMUS,TMUS,Communication Services,United States,NMS,187286339584.0,S&P 500,^GSPC,503,0.26
"T. Rowe Price Group, Inc.",TROW,TROW,Financial Services,United States,NMS,24878495744.0,S&P 500,^GSPC,503,0.03
"Take-Two Interactive Software, ",TTWO,TTWO,Communication Services,United States,NMS,46476079104.0,S&P 500,^GSPC,503,0.06
"Tapestry, Inc.",TPR,TPR,Consumer Cyclical,United States,NYQ,29092419584.0,S&P 500,^GSPC,503,0.04
"Targa Resources, Inc.",TRGP,TRGP,Energy,United States,NYQ,55337345024.0,S&P 500,^GSPC,503,0.08
Target Corporation,TGT,TGT,Consumer Defensive,United States,NYQ,59176554496.0,S&P 500,^GSPC,503,0.08
TE Connectivity plc,TEL,TEL,Technology,Ireland,NYQ,58799493120.0,S&P 500,^GSPC,503,0.08
Teledyne Technologies Incorpora,TDY,TDY,Technology,United States,NYQ,30632824832.0,S&P 500,^GSPC,503,0.04
"Teradyne, Inc.",TER,TER,Technology,United States,NMS,66896728064.0,S&P 500,^GSPC,503,0.09
"Tesla, Inc.",TSLA,TSLA,Consumer Cyclical,United States,NMS,1597309321216.0,S&P 500,^GSPC,503,2.21
Texas Instruments Incorporated,TXN,TXN,Technology,United States,NMS,271580790784.0,S&P 500,^GSPC,503,0.38
Texas Pacific Land Corporation,TPL,TPL,Energy,United States,NYQ,28625768448.0,S&P 500,^GSPC,503,0.04
Textron Inc.,TXT,TXT,Industrials,United States,NYQ,15985613824.0,S&P 500,^GSPC,503,0.02
Thermo Fisher Scientific Inc,TMO,TMO,Healthcare,United States,NYQ,190764449792.0,S&P 500,^GSPC,503,0.26
